,m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,data_type_ind,filing_type,qtr_nbr,fye_month,comp_cik,per_len,sic_code,filing_date,last_changed_date,state_incorp_name,bus_address_line_1,bus_city,bus_state_name,bus_post_code,bus_phone_nbr,bus_fax_nbr,mail_address_line_1,mail_city,mail_state_name,mail_post_code,country_name,country_code,home_exchange_name,emp_cnt,emp_pt_cnt,emp_ft_cnt,emp_other_cnt,comm_share_holder,auditor,auditor_opinion,comp_url,email_addr,nbr_shares_out,shares_out_date,officer_name_1,officer_title_1,officer_name_2,officer_title_2,officer_name_3,officer_title_3,officer_name_4,officer_title_4,officer_name_5,officer_title_5,rpt_0_date,tot_revnu,cost_good_sold,gross_profit,tot_deprec_amort,int_exp_oper,int_invst_income_oper,res_dev_exp,in_proc_res_dev_exp_aggr,tot_sell_gen_admin_exp,rental_exp_ind_broker,pension_post_retire_exp,other_oper_income_exp,tot_oper_exp,oper_income,non_oper_int_exp,int_cap,asset_wdown_impair_aggr,restruct_charge,merger_acq_income_aggr,rental_income,spcl_unusual_charge,impair_goodwill,litig_aggr,gain_loss_sale_asset_aggr,gain_loss_sale_invst_aggr,stock_div_subsid,income_loss_equity_invst_other,pre_tax_minority_int,int_invst_income,other_non_oper_income_exp,tot_non_oper_income_exp,pre_tax_income,tot_provsn_income_tax,income_aft_tax,minority_int,equity_earn_subsid,invst_gain_loss_other,other_income,income_cont_oper,income_discont_oper,income_bef_exord_acct_change,exord_income_loss,cumul_eff_acct_change,consol_net_income_loss,non_ctl_int,net_income_parent_comp,pref_stock_div_other_adj,net_income_loss_share_holder,eps_basic_cont_oper,eps_basic_discont_oper,eps_basic_acct_change,eps_basic_extra,eps_basic_consol,eps_basic_parent_comp,basic_net_eps,eps_diluted_cont_oper,eps_diluted_discont_oper,eps_diluted_acct_change,eps_diluted_extra,eps_diluted_consol,eps_diluted_parent_comp,diluted_net_eps,dilution_factor,avg_d_shares,avg_b_shares,norm_pre_tax_income,norm_aft_tax_income,ebitda,ebit,rpt_1_date,cash_sterm_invst,note_loan_rcv,rcv_est_doubt,rcv_tot,invty,prepaid_expense,def_charge_curr,def_tax_asset_curr,asset_discont_oper_curr,other_curr_asset,tot_curr_asset,gross_prop_plant_equip,tot_accum_deprec,net_prop_plant_equip,net_real_estate_misc_prop,cap_software,lterm_invst,adv_dep,lterm_rcv,invty_lterm,goodwill_intang_asset_tot,def_charge_non_curr,def_tax_asset_lterm,asset_discont_oper_lterm,pension_post_retire_asset,other_lterm_asset,tot_lterm_asset,tot_asset,note_pay,acct_pay,div_pay,other_pay,accrued_exp,other_accrued_exp,curr_portion_debt,curr_portion_cap_lease,curr_portion_tax_pay,defer_revnu_curr,defer_tax_liab_curr,liab_discont_oper_curr,other_curr_liab,tot_curr_liab,tot_lterm_debt,defer_revnu_non_curr,pension_post_retire_liab,defer_tax_liab_lterm,mand_redeem_pref_sec_subsid,pref_stock_liab,min_int,liab_disc_oper_lterm,other_non_curr_liab,tot_lterm_liab,tot_liab,tot_pref_stock,comm_stock_net,addtl_paid_in_cap,retain_earn_accum_deficit,equity_equiv,treas_stock,compr_income,def_compsn,other_share_holder_equity,tot_comm_equity,tot_share_holder_equity,tot_liab_share_holder_equity,comm_shares_out,pref_stock_shares_out,tang_stock_holder_equity,rpt_2_date,net_income_loss,tot_deprec_amort_cash_flow,other_non_cash_item,tot_non_cash_item,change_acct_rcv,change_invty,change_acct_pay,change_acct_pay_accrued_liab,change_income_tax,change_asset_liab,tot_change_asset_liab,oper_activity_other,cash_flow_oper_activity,net_change_prop_plant_equip,net_change_intang_asset,net_acq_divst,net_change_sterm_invst,net_change_lterm_invst,net_change_invst_tot,invst_activity_other,cash_flow_invst_activity,net_lterm_debt,net_curr_debt,debt_issue_retire_net_tot,net_comm_equity_issued_repurch,net_pref_equity_issued_repurch,net_tot_equity_issued_repurch,tot_comm_pref_stock_div_paid,fin_activity_other,cash_flow_fin_activity,fgn_exchange_rate_adj,disc_oper_misc_cash_flow_adj,incr_decr_cash,beg_cash,end_cash,stock_based_compsn,comm_stock_div_paid,pref_stock_div_paid,tot_deprec_amort_qd,stock_based_compsn_qd,cash_flow_oper_activity_qd,net_change_prop_plant_equip_qd,comm_stock_div_paid_qd,pref_stock_div_paid_qd,tot_comm_pref_stock_div_qd,wavg_shares_out,wavg_shares_out_diluted,eps_basic_net,eps_diluted_net
83,MCD,MCD,MCDONALDS CORP,McDonald's Corporation,NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,63908,3,5812,2018-11-01,2018-11-01,DE,110 North Carpenter Street,Chicago,IL,60607,630-623-3000,,110 North Carpenter Street,Chicago,IL,60607,UNITED STATES,X1,,,,,,,,,www.aboutmcdonalds.com,,770910300,2018-09-30,,,,,,,,,,,2019-11-04,5369.4,2547.3,2822.1,,,,,,515.2,,,110.8,2951.7,2417.7,250.1,,,,,,,,,,,,,,,-8.9,-259.0,2158.7,521.4,1637.3,,,,,1637.3,,1637.3,,,1637.3,,1637.3,-0.0001,1637.3,2.1187,,,,2.1187,2.1187,2.1,2.1002,,,,2.1002,2.1002,2.1,-0.1401,779.9,779.6,2158.7,1637.3,2792.8,2417.7,2018-11-01,2574.5,,,2266.8,41.9,669.9,,,,,5553.1,36946.4,14332.8,22613.6,,,1135.5,,,,2345.0,,,,,2406.5,28500.6,34053.7,,932.8,888.0,,1389.5,256.4,,,160.0,,,,,3626.7,31895.2,617.0,,1201.8,,,,,3505.6,37219.6,40846.3,,16.6,7257.2,49076.2,,60634.3,-2508.3,,,-6792.601,-6792.6,34053.7,770.9,,-9137.601999999999,2019-11-04,4509.0,1103.0,16.1,1119.1,,,,,,-173.0,-173.0,,5455.1,-1732.1,,363.9,,,,-203.0,-1571.2,2787.4,-5.7,2781.7,-4044.6,,-4044.6,-2363.4,-12.1,-3638.4,-134.8,,110.7,2463.8,2574.5,99.7,-2363.4,,375.1,36.0,2471.1,-692.5,-779.7999,,-779.7999,772.8,779.6,2.12,2.1
84,MCD,MCD,MCDONALDS CORP,McDonald's Corporation,NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,63908,3,5812,2019-02-22,2019-02-22,DE,110 North Carpenter Street,Chicago,IL,60607,630-623-3000,,110 North Carpenter Street,Chicago,IL,60607,UNITED STATES,X1,,210000.0,,210000.0,,2150000.0,"Ernst & Young, LLP",Fair,www.aboutmcdonalds.com,,765317300,2019-01-31,Stephen J. Easterbrook,"Chief Executive Officer, President and Director","Enrique Hernandez, Jr.",Chairman of the Board and Director,Kevin M. Ozan,Corporate Executive Vice President and Chief Financial Officer,Catherine Hoovel,Corporate Vice President-Chief Accounting Officer,John J. Mulligan,Director,2021-02-23,5395.7,2652.401,2743.2990000000004,,,,,,609.8,,,-134.0,3396.2009999999996,1999.499,254.1,,,,,,,,,,,,,,,6.0,-248.1,1751.4,336.1,1415.3,,,,,1415.3,,1415.3,,,1415.3,,1415.3,,1415.3,1.8368,,,,1.8368,1.8368,1.82,1.8179,,,,1.8179,1.8179,1.82,1.7102,776.6,776.6,1751.4,1415.3,2378.499,1999.5,2020-02-26,866.0,,,2441.5,51.1,694.6,,,,,4053.2,37193.6,14350.9,22842.7,,,1202.8,,,,2331.5,,,,,2381.0,28758.0,32811.2,,1207.9,,,1283.6,253.7,,,228.3,,,,,2973.5,31075.3,627.8,,1215.5,,,,,3177.5,36096.1,39069.6,,16.6,7376.0,50487.0,,61528.5,-2609.5,,,-6258.398,-6258.4,32811.2,767.1,,-8589.902,2021-02-23,5924.3,1482.0,33.1,1515.1,-479.4,-1.9,129.4,-87.4,-33.4,,-472.7,,6966.7,-2581.3,,429.1,,,,-302.9,-2455.1,2034.9,95.9,2130.8,-4804.5,,-4804.5,-3255.9,-20.0,-5949.6,-159.8,,-1597.8,2463.8,866.0,125.1,-3255.9,,379.0,25.4,1511.6,-849.2001,-892.5,,-892.5,778.2,785.6,1.83,1.82
85,MMM,MMM,3M CO,3M Company,NYSE,USD,2018-12-31,A,,2018,4,2018,4,F,10-K,2018,12,66740,12,3841,2019-02-07,2019-02-07,DE,"3M CENTER, BLDG. 220-11W-02",ST PAUL,MN,55144,651-733-1110,,"3M CENTER, BLDG. 220-11W-02",ST. PAUL,MN,55144,UNITED STATES,X1,,93516.0,,93516.0,,76596.0,PricewaterhouseCoopers LLP,Fair,www.3m.com,,575800000,2019-01-31,Michael F. Roman,"Chief Executive Officer, Director",Inge G. Thulin,Executive Chairman of the Board,Nicholas C. Gangestad,Senior Vice President and Chief Financial Officer,Ippocratis Vrohidis,"Vice President, Corporate Controller and Chief Accounting Officer",Sondra L. Barbour,Director,2021-02-04,32765.0,16682.0,16083.0,,,,1821.0,,7602.0,,,547.0,25558.0,7207.0,,,,,,,,,,,,,,,,-207.0,-207.0,7000.0,1637.0,5363.0,,,,,5363.0,,5363.0,,,5363.0,14.0,5349.0,,5349.0,9.113,,,,9.113,9.0892,9.09,8.9086,,,,8.9086,8.8854,8.89,2.7803,602.0,588.5,7000.0,5363.0,8695.0,7207.0,2020-02-06,3233.0,,,5020.0,4366.0,741.0,,,,349.0,13709.0,24873.0,16135.0,8738.0,,,,,,,12708.0,,,,,1345.0,22791.0,36500.0,,2266.0,,,749.0,,1211.0,,243.0,,,,2775.0,7244.0,13411.0,,2987.0,,,,,,3010.0,19408.0,26652.0,,9.0,5643.0,40636.0,,29626.0,-6866.0,,,9848.0,9848.0,36500.0,576.575,,-2860.0,2021-02-04,5363.0,1488.0,-260.0,1228.0,-305.0,-509.0,408.0,,134.0,120.0,-152.0,,6439.0,-1315.0,,859.0,,669.0,669.0,9.0,222.0,1217.0,-284.0,933.0,-4385.0,,-4385.0,-3193.0,-56.0,-6701.0,-160.0,,-200.0,3053.0,2853.0,302.0,-3193.0,,,,,,,,,588.5,602.0,9.09,8.89
86,MMM,MMM,3M CO,3M Company,NYSE,USD,2018-03-31,Q,,2018,1,2018,1,F,10-Q,201801,12,66740,3,3841,2018-05-08,2018-05-08,DE,"3M CENTER, BLDG. 220-11W-02",ST PAUL,MN,55144,651-733-1110,,"3M CENTER, BLDG. 220-11W-02",ST. PAUL,MN,55144,UNITED STATES,X1,,,,,,,,,www.3m.com,,593692300,2018-03-31,,,,,,,,,,,2019-04-26,8278.0,4236.0,4042.0,,,,486.0,,2573.0,,,24.0,7271.0,1007.0,,,,,,,,,,,,,,,,-42.0,-42.0,965.0,359.0,606.0,,,,,606.0,,606.0,,,606.0,4.0,602.0,,602.0,1.0164,,,,1.0164,1.0097,1.01,0.9891,,,,0.9891,0.9825,0.98,-1.554,612.7,596.2,965.0,606.0,1389.0,1007.0,2018-05-08,4095.0,,,5252.0,4295.0,832.0,,,,344.0,14818.0,25174.0,16310.0,8864.0,,,,,,,13455.0,,,,,1438.0,23757.0,38575.0,,1874.0,,,563.0,,3449.0,,282.0,,,,2791.0,8959.0,12211.0,,3381.0,,,,,,2985.0,18577.0,27536.0,,9.0,5496.0,38453.0,,26178.0,-6803.0,,,11039.0,11039.0,38575.0,593.692,,-2416.0,2019-04-26,606.0,382.0,-98.0,284.0,-260.0,-209.0,-88.0,,212.0,-402.0,-747.0,,143.0,-221.0,,40.0,,473.0,473.0,-11.0,281.0,,1581.0,1581.0,-718.0,,-718.0,-810.0,-7.0,46.0,-32.0,,438.0,3053.0,3491.0,159.0,-810.0,,382.0,159.0,143.0,-221.0,-810.0,,-810.0,596.2,612.7,1.01,0.98
87,MMM,MMM,3M CO,3M Company,NYSE,USD,2018-06-30,Q,,2018,2,2018,2,F,10-Q,201802,12,66740,3,3841,2018-07-26,2018-07-26,DE,"3M CENTER, BLDG. 220-11W-02",ST PAUL,MN,55144,651-733-1110,,"3M CENTER, BLDG. 220-11W-02",ST. PAUL,MN,55144,UNITED STATES,X1,,,,,,,,,www.3m.com,,586613500,2018-06-30,,,,,,,,,,,2019-07-26,8390.0,4227.0,4163.0,,,,468.0,,1800.0,,,506.0,5989.0,2401.0,,,,,,,,,,,,,,,,-51.0,-51.0,2350.0,488.0,1862.0,,,,,1862.0,,1862.0,,,1862.0,5.0,1857.0,,1857.0,3.1485,,,,3.1485,3.14,3.14,3.0818,,,,3.0818,3.0735,3.07,-2.106,604.2,591.4,2350.0,1862.0,2781.0,2401.0,2018-07-26,3186.0,,,5383.0,4238.0,713.0,,,,370.0,13890.0,24758.0,16113.0,8645.0,,,,,,,12894.0,,,,,1349.0,22888.0,36778.0,,1871.0,,,646.0,,3225.0,,293.0,,,,2867.0,8902.0,11294.0,,3254.0,,,,,,2900.0,17448.0,26350.0,,9.0,5550.0,39442.0,,27617.0,-7019.0,,,10428.0,10428.0,36778.0,586.614,,-2466.0,2019-07-26,2468.0,762.0,-380.0,382.0,-606.0,-337.0,-12.0,,234.0,-87.0,-808.0,,2042.0,-573.0,,819.0,,672.0,672.0,-11.0,907.0,,774.0,774.0,-2232.0,,-2232.0,-1612.0,-26.0,-3096.0,-105.0,,-252.0,3053.0,2801.0,208.0,-1612.0,,380.0,49.0,1899.0,-352.0,-802.0,,-802.0,591.4,604.2,3.14,3.07
88,MMM,MMM,3M CO,3M Company,NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,66740,3,3841,2018-10-25,2018-10-25,DE,"3M CENTER, BLDG. 220-11W-02",ST PAUL,MN,55144,651-733-1110,,"3M CENTER, BLDG. 220-11W-02",ST. PAUL,MN,55144,UNITED STATES,X1,,,,,,,,,www.3m.com,,582287100,2018-09-30,,,,,,,,,,,2019-10-25,8152.0,4159.0,3993.0,,,,430.0,,1547.0,,,,6136.0,2016.0,,,,,,,,,,,,,,,,-51.0,-51.0,1965.0,419.0,1546.0,,,,,1546.0,,1546.0,,,1546.0,3.0,1543.0,,1543.0,2.64,,,,2.64,2.6349,2.64,2.5836,,,,2.5836,2.5785,2.58,0.8721,598.4,585.6,1965.0,1546.0,2371.0,2016.0,2018-10-25,3523.0,,,5329.0,4437.0,745.0,,,,385.0,14419.0,24765.0,16135.0,8630.0,,,,,,,12849.0,,,,,1377.0,22856.0,37275.0,,2029.0,,,783.0,,1307.0,,186.0,,,,3031.0,7336.0,13539.0,,3183.0,,,,,,2906.0,19628.0,26964.0,,9.0,5597.0,40120.0,,28510.0,-6968.0,,,10311.0,10311.0,37275.0,582.2869999999999,,-2538.0,2019-10-25,4014.0,1117.0,-342.0,775.0,-596.0,-562.0,148.0,,122.0,280.0,-608.0,,4181.0,-903.0,,819.0,,714.0,714.0,8.0,638.0,1791.0,-698.0,1093.0,-3200.0,,-3200.0,-2406.0,-36.0,-4549.0,-138.0,,132.0,3053.0,3185.0,258.0,-2406.0,,355.0,50.0,2139.0,-330.0,-794.0,,-794.0,585.6,598.4,2.64,2.58
89,MMM,MMM,3M CO,3M Company,NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,66740,3,3841,2019-02-07,2019-02-07,DE,"3M CENTER, BLDG. 220-11W-02",ST PAUL,MN,55144,651-733-1110,,"3M CENTER, BLDG. 220-11W-02",ST. PAUL,MN,55144,UNITED STATES,X1,,93516.0,,93516.0,,76596.0,PricewaterhouseCoopers LLP,Fair,www.3m.com,,575800000,2019-01-31,Michael F. Roman,"Chief Executive Officer, Director",Inge G. Thulin,Executive Chairman of the Board,Nicholas C. Gangestad,Senior Vice President and Chief Financial Officer,Ippocratis Vrohidis,"Vice President, Corporate Controller and Chief Accounting Officer",Sondra L. Barbour,Director,2021-02-04,7945.0,4060.0,3885.0,,,,437.0,,1682.0,,,17.0,6162.0,1783.0,,,,,,,,,,,,,,,,-63.0,-63.0,1720.0,371.0,1349.0,,,,,1349.0,,1349.0,,,1349.0,2.0,1347.0,,1347.0,2.3081,,,,2.3081,2.3046,2.32,2.2543,,,,2.2543,2.2508,2.27,5.5681,592.6,580.7,1720.0,1349.0,2154.0,1783.0,2020-02-06,3233.0,,,5020.0,4366.0,741.0,,,,349.0,13709.0,24873.0,16135.0,8738.0,,,,,,,12708.0,,,,,1345.0,22791.0,36500.0,,2266.0,,,749.0,,1211.0,,243.0,,,,2775.0,7244.0,13411.0,,2987.0,,,,,,3010.0,19408.0,26652.0,,9.0,5643.0,40636.0,,29626.0,-6866.0,,,9848.0,9848.0,36500.0,576.575,,-2860.0,2021-02-04,5363.0,1488.0,-260.0,1228.0,-305.0,-509.0,408.0,,134.0,120.0,-152.0,,6439.0,-1315.0,,859.0,,669.0,669.0,9.0,222.0,1217.0,-284.0,933.0,-4385.0,,-4385.0,-3193.0,-56.0,-6701.0,-160.0,,-200.0,3053.0,2853.0,302.0,-3193.0,,371.0,44.0,2258.0,-412.0,-787.0,,-787.0,588.5,602.0,2.3,2.26
90,MRK,MRK,MERCK & CO INC,"Merck & Co., Inc.",NYSE,USD,2018-12-31,A,,2018,4,2018,4,F,10-K,2018,12,310158,12,2834,2019-02-27,2019-02-27,NJ,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,908-740-4000,,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,UNITED STATES,X1,,69000.0,,69000.0,,115320.0,PricewaterhouseCoopers LLP,Fair,www.merck.com,investor_relations@merck.com,2581220000,2019-01-31,Kenneth C. Frazier,"Chairman, President and Chief Executive Officer",Robert M. Davis,"Executive Vice President, Chief Financial Officer & Global Services",Rita A. Karachun,Senior Vice President Finance - Global Controller,Leslie A. Brun,Director,Thomas R. Cech,Director,2021-02-25,42294.0,13509.0,28785.0,,,,9752.0,,10102.0,,,,33363.0,8931.0,,,,632.0,,,,,,,,,,,,402.0,-230.0,8701.0,2508.0,6193.0,,,,,6193.0,,6193.0,,,6193.0,-27.0,6220.0,,6220.0,2.3247,,,,2.3247,2.3348,2.32,2.3117,,,,2.3117,2.3218,2.32,-4.7202,2679.0,2679.0,9333.0,7007.169,13450.0,8931.0,2020-02-26,8864.0,,,7071.0,5440.0,,,,,4500.0,25875.0,29615.0,16324.0,13291.0,,,6233.0,,,,31357.0,,,,,5881.0,56762.0,82637.0,5308.0,3318.0,1458.0,,10151.0,,,,1971.0,,,,,22206.0,19806.0,,,1702.0,,,,,12041.0,33549.0,55755.0,,1788.0,38808.0,42579.0,,50929.0,-5545.0,,,26882.0,26882.0,82637.0,2592.56,,-4475.0,2021-02-25,6193.0,4519.0,785.0,5304.0,-418.0,-911.0,230.0,-341.0,827.0,-940.0,-1553.0,978.0,10922.0,-2615.0,,-431.0,7258.0,,7258.0,102.0,4314.0,-4287.0,5124.0,837.0,-8500.0,,-8500.0,-5172.0,-325.0,-13160.0,-205.0,,1871.0,6096.0,7967.0,348.0,-5172.0,,,,,,,,,2664.0,2679.0,2.34,2.32
91,MRK,MRK,MERCK & CO INC,"Merck & Co., Inc.",NYSE,USD,2018-03-31,Q,,2018,1,2018,1,F,10-Q,201801,12,310158,3,2834,2018-05-08,2018-05-08,NJ,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,908-740-4000,,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,UNITED STATES,X1,,,,,,,,,www.merck.com,investor_relations@merck.com,2690304000,2018-04-30,,,,,,,,,,,2019-05-08,10037.0,3184.0,6853.0,,,,3196.0,,2508.0,,,,8888.0,1149.0,,,,95.0,,,,,,,,,,,,291.0,196.0,1345.0,604.0,741.0,,,,,741.0,,741.0,,,741.0,5.0,736.0,,736.0,0.275,,,,0.275,0.2731,0.27,0.2734,,,,0.2734,0.2716,0.27,-4.3,2710.0,2710.0,1440.0,878.6617,2286.0,1149.0,2018-05-08,7346.0,,,7245.0,5382.0,,,4112.0,,,24085.0,,,12561.0,,,11033.0,,,,31804.0,,,,,6558.0,61956.0,86041.0,2055.0,3162.0,1317.0,,9709.0,,,,717.0,,,,,16960.0,21501.0,,,2206.0,,,,,11473.0,35180.0,52140.0,,1788.0,39874.0,41107.0,,44041.0,-5060.0,,,33901.0,33901.0,86041.0,2692.4809999999998,,2097.0,2019-05-08,741.0,1137.0,700.0,1837.0,,,,,,-1473.0,-1473.0,50.0,1155.0,-450.0,,,522.0,,522.0,-269.0,-197.0,-1003.0,-1.0,-1004.0,-336.0,,-336.0,-1299.0,-83.0,-2722.0,154.0,,-1610.0,6096.0,4486.0,80.0,-1299.0,,1137.0,80.0,1155.0,-450.0,-1299.0,,-1299.0,2695.0,2710.0,0.27,0.27
92,MRK,MRK,MERCK & CO INC,"Merck & Co., Inc.",NYSE,USD,2018-06-30,Q,,2018,2,2018,2,F,10-Q,201802,12,310158,3,2834,2018-08-07,2018-08-07,NJ,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,908-740-4000,,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,UNITED STATES,X1,,,,,,,,,www.merck.com,investor_relations@merck.com,2659525000,2018-07-31,,,,,,,,,,,2019-08-06,10465.0,3417.0,7048.0,,,,2274.0,,2508.0,,,,8199.0,2266.0,,,,228.0,,,,,,,,,,,,48.0,-180.0,2086.0,370.0,1716.0,,,,,1716.0,,1716.0,,,1716.0,9.0,1707.0,,1707.0,0.6396,,,,0.6396,0.6362,0.63,0.6365,,,,0.6365,0.6332,0.63,-8.52,2696.0,2696.0,2314.0,1984.441,3556.0,2266.0,2018-08-07,7594.0,,,7287.0,5178.0,,,,,4005.0,24064.0,,,12626.0,,,10033.0,,,,31172.0,,,,,7145.0,60976.0,85040.0,3379.0,3024.0,1309.0,,9755.0,,,,661.0,,,,,18128.0,19959.0,,,2159.0,,,,,12028.0,34146.0,52274.0,,1788.0,39741.0,41523.0,,45401.0,-5122.0,,,32766.0,32766.0,85040.0,2670.042,,1594.0,2019-08-06,2457.0,2427.0,562.0,2989.0,,,,,,-1274.0,-1274.0,365.0,4537.0,-1033.0,,-372.0,2155.0,,2155.0,-274.0,476.0,-3008.0,2069.0,-939.0,-1863.0,,-1863.0,-2610.0,-277.0,-5689.0,-108.0,,-784.0,6096.0,5312.0,170.0,-2610.0,,1290.0,90.0,3382.0,-583.0,-1311.0,,-1311.0,2683.0,2696.0,0.64,0.63
93,MRK,MRK,MERCK & CO INC,"Merck & Co., Inc.",NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,310158,3,2834,2018-11-06,2018-11-06,NJ,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,908-740-4000,,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,UNITED STATES,X1,,,,,,,,,www.merck.com,investor_relations@merck.com,2600377000,2018-10-31,,,,,,,,,,,2019-11-05,10794.0,3619.0,7175.0,,,,2068.0,,2443.0,,,,8130.0,2664.0,,,,171.0,,,,,,,,,,,,172.0,1.0,2665.0,707.0,1958.0,,,,,1958.0,,1958.0,,,1958.0,8.0,1950.0,,1950.0,0.7355,,,,0.7355,0.7325,0.73,0.7311,,,,0.7311,0.7282,0.73,4.9401,2678.0,2678.0,2836.0,2174.365,3758.0,2664.0,2018-11-06,10285.0,,,7374.0,5416.0,,,,,3761.0,26836.0,,,12755.0,,,7606.0,,,,30433.0,,,,,7500.0,58294.0,85130.0,3656.0,3091.0,1304.0,,9776.0,,,,759.0,,,,,18586.0,19936.0,,,2065.0,,,,,11887.0,33888.0,52474.0,,1788.0,39762.0,42189.0,,46166.0,-5151.0,,,32656.0,32656.0,85130.0,2658.739,,2223.0,2019-11-05,4415.0,3521.0,940.0,4461.0,,,,,,-2034.0,-2034.0,488.0,7330.0,-1686.0,,-372.0,4344.0,,4344.0,-150.0,2136.0,-3007.0,2294.0,-713.0,-2697.0,,-2697.0,-3895.0,-289.0,-7594.0,-140.0,,1732.0,6096.0,7828.0,261.0,-3895.0,,1094.0,91.0,2793.0,-653.0,-1285.0,,-1285.0,2662.0,2678.0,0.73,0.73
94,MRK,MRK,MERCK & CO INC,"Merck & Co., Inc.",NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,310158,3,2834,2019-02-27,2019-02-27,NJ,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,908-740-4000,,2000 GALLOPING HILL ROAD,KENILWORTH,NJ,7033,UNITED STATES,X1,,69000.0,,69000.0,,115320.0,PricewaterhouseCoopers LLP,Fair,www.merck.com,investor_relations@merck.com,2581220000,2019-01-31,Kenneth C. Frazier,"Chairman, President and Chief Executive Officer",Robert M. Davis,"Executive Vice President, Chief Financial Officer & Global Services",Rita A. Karachun,Senior Vice President Finance - Global Controller,Leslie A. Brun,Director,Thomas R. Cech,Director,2021-02-25,10998.0,3289.0,7709.0,,,,2214.0,,2643.0,,,,8146.0,2852.0,,,,138.0,,,,,,,,,,,,-109.0,-247.0,2605.0,827.0,1778.0,,,,,1778.0,,1778.0,,,1778.0,-49.0,1827.0,,1827.0,0.6746,,,,0.6746,0.693,0.69,0.6706,,,,0.6706,0.6889,0.69,3.1597,2634.0,2634.0,2743.0,1969.7020000000002,3850.0,2852.0,2020-02-26,8864.0,,,7071.0,5440.0,,,,,4500.0,25875.0,29615.0,16324.0,13291.0,,,6233.0,,,,31357.0,,,,,5881.0,56762.0,82637.0,5308.0,3318.0,1458.0,,10151.0,,,,1971.0,,,,,22206.0,19806.0,,,1702.0,,,,,12041.0,33549.0,55755.0,,1788.0,38808.0,42579.0,,50929.0,-5545.0,,,26882.0,26882.0,82637.0,2592.56,,-4475.0,2021-02-25,6193.0,4519.0,785.0,5304.0,-418.0,-911.0,230.0,-341.0,827.0,-940.0,-1553.0,978.0,10922.0,-2615.0,,-431.0,7258.0,,7258.0,102.0,4314.0,-4287.0,5124.0,837.0,-8500.0,,-8500.0,-5172.0,-325.0,-13160.0,-205.0,,1871.0,6096.0,7967.0,348.0,-5172.0,,998.0,87.0,3592.0,-929.0,-1277.0,,-1277.0,2664.0,2679.0,0.7,0.69
95,MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2018-06-30,A,,2018,4,2018,2,F,10-K,2018,6,789019,12,7372,2018-08-03,2018-08-03,WA,ONE MICROSOFT WAY,REDMOND,WA,98052,425-882-8080,425-706-7329,ONE MICROSOFT WAY,REDMOND,WA,98052,UNITED STATES,X1,,131000.0,,131000.0,,97535.0,DELOITTE & TOUCHE LLP,Fair,www.microsoft.com,msft@microsoft.com,7668217000,2018-07-31,Satya Nadella,Chief Executive Officer,John W. Thompson,Chairman,Amy E. Hood,Executive Vice President and Chief Financial Officer,Frank H. Brod,"Corporate Vice President, Finance and Administration; Chief Accounting Officer",William H. Gates III,Director,2020-07-31,110360.0,38353.0,72007.0,,,,14726.0,,22223.0,,,,75302.0,35058.0,2733.0,,,,,,,,,,2399.0,,,,,1750.0,1416.0,36474.0,19903.0,16571.0,,,,,16571.0,,16571.0,,,16571.0,,16571.0,,16571.0,2.1521,,,,2.1521,2.1521,2.15,2.1261,,,,2.1261,2.1261,2.13,30.2207,7794.0,7700.0,34075.0,12862.92,45319.0,35058.0,2019-08-01,133768.0,,,26481.0,2662.0,,,,,6751.0,169662.0,58683.0,29223.0,29460.0,,,1862.0,,,,43736.0,,,,,7442.0,89186.0,258848.0,,8617.0,,,6103.0,,3998.0,,2121.0,28905.0,,,8744.0,58488.0,72242.0,3815.0,,541.0,,,,,35476.0,117642.0,176130.0,,71223.0,,13682.0,,,-2187.0,,,82718.0,82718.0,258848.0,7677.0,,38982.0,2020-07-31,16571.0,10261.0,2507.0,12768.0,-3862.0,-465.0,1148.0,,18183.0,-459.0,14545.0,,43884.0,-11632.0,,-888.0,,6557.0,6557.0,-98.0,-6061.0,-2877.0,-7324.0,-10201.0,-9719.0,,-9719.0,-12699.0,-971.0,-33590.0,50.0,,4283.0,7663.0,11946.0,3940.0,-12699.0,,,,,,,,,7700.0,7794.0,2.15,2.13
